#SAMPLE	HQ_HOM	HQ_HOM_RATE	HQ_HET	HQ_HET_RATE	CHARR	MEAN_REF_AB_HOM_ALT	HETEROZYGOSITY_RATE	INCONSISTENT_AB_HET_RATE
HG01921	1036144	1.00000	1539887	0.97602	0.00364	0.00115	0.59778	0.01243
HG00537	1054022	1.00000	1545956	0.97584	0.00490	0.00154	0.59460	0.01281
HG03689	1019970	1.00000	1653607	0.97697	0.00474	0.00152	0.61850	0.00906
HG01859	1061894	1.00000	1551637	0.97524	0.00406	0.00129	0.59369	0.01231
NA18980	1073635	1.00000	1569428	0.97652	0.00450	0.00141	0.59379	0.01057
NA18640	1074070	1.00000	1571814	0.97629	0.00434	0.00138	0.59406	0.01120
HG02401	1057473	1.00000	1557611	0.97615	0.00409	0.00131	0.59563	0.01274
HG02031	1059114	1.00000	1572200	0.97712	0.00407	0.00133	0.59750	0.01241
HG01350	958799	1.00000	1679132	0.97689	0.00369	0.00114	0.63653	0.01203
HG03298	1027652	1.00000	1596007	0.97720	0.00483	0.00167	0.60831	0.01064
NA19020	994612	1.00000	1643561	0.97763	0.00363	0.00118	0.62299	0.01086
HG00145	933988	1.00000	1635645	0.97646	0.00367	0.00115	0.63653	0.01308
HG00475	1067583	1.00000	1565795	0.97657	0.00370	0.00117	0.59460	0.01120
HG03267	1027247	1.00000	1614188	0.97762	0.00473	0.00159	0.61110	0.00932
HG03457	1024241	1.00000	1612013	0.97735	0.00503	0.00167	0.61148	0.00719
HG03691	975283	1.00000	1716527	0.97748	0.00426	0.00131	0.63769	0.01006
HG02952	988526	1.00000	1584666	0.97680	0.00497	0.00166	0.61584	0.01250
HG03088	1005887	1.00000	1601877	0.97778	0.00404	0.00136	0.61427	0.01091
HG00369	971311	1.00000	1680845	0.97699	0.00492	0.00155	0.63377	0.00666
NA12154	943499	1.00000	1679430	0.97677	0.00402	0.00123	0.64029	0.01168
HG02008	1048468	1.00000	1501838	0.97643	0.00349	0.00113	0.58889	0.01347
NA18956	1060183	1.00000	1549468	0.97550	0.00370	0.00116	0.59375	0.01280
NA18639	1057263	1.00000	1550459	0.97581	0.00445	0.00140	0.59456	0.01223
NA20862	942575	1.00000	1696369	0.97771	0.00437	0.00132	0.64282	0.01221
HG03169	1021837	1.00000	1578402	0.97711	0.00417	0.00138	0.60702	0.01115
HG01595	1071379	1.00000	1564679	0.97554	0.00435	0.00137	0.59357	0.01165
HG02634	1025194	1.00000	1618527	0.97753	0.00516	0.00182	0.61222	0.00975
HG03455	1004735	1.00000	1601926	0.97678	0.00508	0.00176	0.61455	0.01164
HG00179	947569	1.00000	1657653	0.97761	0.00457	0.00143	0.63628	0.01172
HG01603	942068	1.00000	1664055	0.97828	0.00410	0.00128	0.63852	0.01161
NA19175	1022443	1.00000	1620397	0.97711	0.00377	0.00123	0.61313	0.00919
HG00133	979335	1.00000	1677114	0.97706	0.00460	0.00146	0.63134	0.00578
HG02573	1003428	1.00000	1619683	0.97764	0.00401	0.00132	0.61747	0.01092
NA19138	1006524	1.00000	1594153	0.97715	0.00436	0.00144	0.61298	0.01098
HG00844	1049430	1.00000	1577584	0.97629	0.00419	0.00131	0.60052	0.01264
NA18998	1068885	1.00000	1575744	0.97473	0.00991	0.00367	0.59583	0.01207
HG01174	955801	1.00000	1671646	0.97724	0.00404	0.00125	0.63622	0.01120
HG03449	1013323	1.00000	1600717	0.97676	0.00487	0.00170	0.61235	0.01089
NA20544	955462	1.00000	1671668	0.97681	0.00512	0.00158	0.63631	0.01032
HG02736	944358	1.00000	1711082	0.97771	0.00468	0.00146	0.64437	0.01166
HG02885	1016016	1.00000	1641633	0.97686	0.00846	0.00313	0.61770	0.00764
HG00238	922854	1.00000	1623145	0.97804	0.00426	0.00130	0.63753	0.01295
NA18577	1071017	1.00000	1568069	0.97640	0.00384	0.00122	0.59417	0.01165
NA20287	978647	1.00000	1707488	0.97776	0.00496	0.00158	0.63567	0.00528
NA21142	986652	1.00000	1693324	0.97712	0.00478	0.00149	0.63184	0.00869
HG01920	1150345	1.00000	1372028	0.97525	0.00340	0.00112	0.54394	0.01260
NA12778	939566	1.00000	1593688	0.97640	0.00429	0.00137	0.62911	0.01359
NA20321	942777	1.00000	1688071	0.97891	0.00388	0.00124	0.64165	0.01145
HG01707	939442	1.00000	1660373	0.97716	0.00393	0.00120	0.63865	0.01212
NA12775	932133	1.00000	1664046	0.97670	0.00981	0.00346	0.64096	0.01166
HG01948	967207	1.00000	1749334	0.97764	0.00426	0.00135	0.64396	0.00998
HG02657	943325	1.00000	1711204	0.97734	0.00538	0.00168	0.64464	0.01161
HG00105	923418	1.00000	1622771	0.97792	0.00452	0.00139	0.63733	0.01263
HG03202	979994	1.00000	1558812	0.97812	0.00434	0.00144	0.61399	0.01284
HG01965	969850	1.00000	1670273	0.97770	0.00387	0.00120	0.63265	0.01195
HG04003	977700	1.00000	1729298	0.97663	0.00791	0.00266	0.63883	0.00822
HG01507	938257	1.00000	1649556	0.97773	0.00402	0.00124	0.63743	0.01194
HG01669	938597	1.00000	1663438	0.97767	0.00432	0.00133	0.63928	0.01189
HG02667	1029348	1.00000	1518580	0.97727	0.00393	0.00132	0.59601	0.01172
HG03136	1017965	1.00000	1580355	0.97786	0.00376	0.00123	0.60822	0.01153
HG00566	1095479	1.00000	1572340	0.97594	0.00463	0.00146	0.58937	0.00727
HG03779	960383	1.00000	1714246	0.97804	0.00406	0.00126	0.64093	0.01123
HG01883	963344	1.00000	1686041	0.97803	0.00352	0.00111	0.63639	0.01156
HG02219	970953	1.00000	1672026	0.97703	0.00449	0.00139	0.63263	0.00966
HG02317	960091	1.00000	1597193	0.97805	0.00359	0.00117	0.62457	0.01276
HG03871	966310	1.00000	1699157	0.97732	0.00581	0.00189	0.63747	0.01100
HG03914	943131	1.00000	1686467	0.97740	0.00483	0.00155	0.64134	0.01347
HG04176	943625	1.00000	1681128	0.97750	0.00541	0.00174	0.64049	0.01331
NA19717	985120	1.00000	1686339	0.97684	0.00435	0.00137	0.63124	0.01088
HG02731	931841	1.00000	1720106	0.97768	0.00461	0.00145	0.64862	0.01186
HG02325	995803	1.00000	1630795	0.97853	0.00382	0.00126	0.62088	0.01046
NA19401	996091	1.00000	1628147	0.97707	0.00348	0.00111	0.62043	0.01130
HG01069	956536	1.00000	1754602	0.97801	0.00450	0.00142	0.64718	0.00558
HG01130	937201	1.00000	1732730	0.97717	0.00430	0.00132	0.64898	0.01144
HG02582	1010237	1.00000	1583805	0.97748	0.00413	0.00141	0.61055	0.01175
HG02793	968693	1.00000	1695359	0.97682	0.00438	0.00140	0.63638	0.01185
NA19378	962440	1.00000	1593330	0.97797	0.00305	0.00099	0.62342	0.01278
HG02878	1000388	1.00000	1628140	0.97705	0.00356	0.00116	0.61941	0.01153
HG03844	981201	1.00000	1641153	0.97740	0.00534	0.00177	0.62583	0.01195
HG00534	1074679	1.00000	1589333	0.97704	0.00383	0.00121	0.59659	0.01042
NA12872	964541	1.00000	1687218	0.97678	0.00463	0.00145	0.63626	0.00800
HG03521	1013964	1.00000	1596858	0.97683	0.00419	0.00140	0.61163	0.01102
HG00589	1088653	1.00000	1555906	0.97578	0.00444	0.00140	0.58834	0.01055
NA19795	935948	1.00000	1724123	0.97791	0.00352	0.00108	0.64815	0.01212
HG01808	1074623	1.00000	1569786	0.97509	0.00413	0.00131	0.59362	0.01147
HG02702	991552	1.00000	1596874	0.97916	0.00379	0.00125	0.61693	0.01158
NA19209	1024225	1.00000	1617679	0.97761	0.00340	0.00112	0.61232	0.00926
HG02688	966646	1.00000	1690495	0.97780	0.00429	0.00134	0.63621	0.01111
NA19438	999235	1.00000	1632395	0.97747	0.00334	0.00110	0.62030	0.01041
HG01988	884939	1.00000	1773136	0.97963	0.00348	0.00108	0.66708	0.01154
NA18748	1077534	1.00000	1585697	0.97498	0.00436	0.00138	0.59540	0.01052
HG00472	1044957	1.00000	1534689	0.97598	0.00373	0.00117	0.59492	0.01313
NA20502	957703	1.00000	1647985	0.97660	0.00436	0.00134	0.63246	0.01099
NA19468	997951	1.00000	1630620	0.97833	0.00335	0.00107	0.62034	0.01089
HG01441	952073	1.00000	1694505	0.97790	0.00399	0.00123	0.64026	0.01130
NA20582	966467	1.00000	1624654	0.97702	0.00479	0.00149	0.62701	0.01137
NA21103	947070	1.00000	1678181	0.97714	0.00406	0.00123	0.63925	0.01282
HG02505	951648	1.00000	1640297	0.97739	0.00355	0.00113	0.63284	0.01249
HG01133	947819	1.00000	1702581	0.97706	0.00391	0.00121	0.64239	0.01034
HG01277	957549	1.00000	1656737	0.97771	0.00391	0.00123	0.63372	0.01137
HG00327	971446	1.00000	1645868	0.97743	0.00373	0.00117	0.62884	0.01116
NA18940	1063753	1.00000	1591727	0.97645	0.00437	0.00138	0.59941	0.01126
NA20505	944640	1.00000	1655732	0.97700	0.00496	0.00152	0.63673	0.01216
HG04090	995331	1.00000	1687819	0.97732	0.00676	0.00227	0.62904	0.00948
NA11995	928607	1.00000	1614243	0.97707	0.00367	0.00114	0.63482	0.01277
NA12763	946828	1.00000	1673061	0.97569	0.00397	0.00122	0.63860	0.01310
NA19723	967894	1.00000	1676534	0.97769	0.00436	0.00135	0.63399	0.01153
HG04100	986572	1.00000	1730265	0.97708	0.00700	0.00234	0.63687	0.00730
HG01413	932929	1.00000	1735842	0.97690	0.00413	0.00127	0.65043	0.01096
HG01917	1057842	1.00000	1503567	0.97501	0.00372	0.00119	0.58701	0.01304
NA12341	959091	1.00000	1675926	0.97790	0.00415	0.00129	0.63602	0.00976
HG00766	1061853	1.00000	1570616	0.97630	0.00368	0.00115	0.59663	0.01156
HG00154	953941	1.00000	1653367	0.97740	0.00398	0.00123	0.63413	0.01033
NA19818	942028	1.00000	1721200	0.97854	0.00429	0.00134	0.64628	0.01087
NA12777	960542	1.00000	1622518	0.97707	0.00417	0.00133	0.62814	0.01144
HG03085	1004989	1.00000	1591256	0.97765	0.00380	0.00125	0.61291	0.01187
HG02660	986072	1.00000	1661745	0.97753	0.00448	0.00141	0.62759	0.01084
HG01251	934948	1.00000	1692969	0.97747	0.00383	0.00117	0.64422	0.01185
HG03096	998682	1.00000	1585568	0.97767	0.00446	0.00152	0.61355	0.01243
HG01869	1044139	1.00000	1567890	0.97704	0.00404	0.00128	0.60026	0.01211
HG03241	1016527	1.00000	1611548	0.97736	0.00475	0.00167	0.61320	0.01076
HG01915	959458	1.00000	1641529	0.97799	0.00329	0.00105	0.63112	0.01284
HG00273	972052	1.00000	1660169	0.97675	0.00408	0.00126	0.63071	0.01029
HG00258	953498	1.00000	1696626	0.97734	0.00490	0.00151	0.64021	0.00902
HG04093	975003	1.00000	1675954	0.97664	0.00919	0.00329	0.63221	0.01150
NA18570	1051522	1.00000	1567539	0.97606	0.00376	0.00117	0.59851	0.01254
HG01997	1069544	1.00000	1451288	0.97611	0.00356	0.00115	0.57572	0.01289
HG01776	931036	1.00000	1631969	0.97725	0.00394	0.00121	0.63674	0.01290
HG02265	1088334	1.00000	1424365	0.97535	0.00507	0.00174	0.56687	0.01274
HG01139	938735	1.00000	1751772	0.97782	0.00405	0.00125	0.65109	0.01044
HG03976	968830	1.00000	1699422	0.97729	0.00495	0.00161	0.63690	0.01126
NA20524	952571	1.00000	1674409	0.97693	0.00488	0.00155	0.63739	0.01035
HG02250	1071356	1.00000	1555446	0.97604	0.00393	0.00126	0.59214	0.01211
HG01182	929092	1.00000	1750740	0.97782	0.00439	0.00135	0.65330	0.01070
HG00186	960213	1.00000	1657442	0.97827	0.00460	0.00142	0.63318	0.01042
NA20770	941775	1.00000	1682004	0.97685	0.00435	0.00135	0.64106	0.01093
NA18498	991910	1.00000	1578589	0.97855	0.00321	0.00105	0.61412	0.01256
HG03052	1000289	1.00000	1591329	0.97703	0.00435	0.00148	0.61403	0.01226
NA19055	1092148	1.00000	1589718	0.97596	0.00473	0.00153	0.59277	0.00776
NA19764	926643	1.00000	1711568	0.97834	0.00338	0.00103	0.64876	0.01229
HG03160	979136	1.00000	1556379	0.97795	0.00377	0.00122	0.61383	0.01326
HG03945	991397	1.00000	1678561	0.97712	0.00550	0.00173	0.62868	0.01055
HG03869	962392	1.00000	1725043	0.97761	0.00628	0.00206	0.64189	0.01026
NA18547	1098761	1.00000	1580933	0.97495	0.00476	0.00153	0.58997	0.00927
HG00406	1060402	1.00000	1571192	0.97548	0.00379	0.00119	0.59705	0.01164
HG03744	972627	1.00000	1714703	0.97750	0.00405	0.00126	0.63807	0.01102
HG01447	944263	1.00000	1743585	0.97696	0.00426	0.00133	0.64869	0.01055
HG02136	1045120	1.00000	1575437	0.97659	0.00410	0.00129	0.60118	0.01243
NA21107	950715	1.00000	1683749	0.97696	0.00409	0.00125	0.63912	0.01205
NA19093	1015689	1.00000	1608024	0.97720	0.00387	0.00127	0.61288	0.00993
NA19064	1070451	1.00000	1583977	0.97562	0.00384	0.00122	0.59673	0.01076
HG00351	932400	1.00000	1629010	0.97681	0.00368	0.00113	0.63598	0.01310
HG02111	970601	1.00000	1663640	0.97786	0.00341	0.00111	0.63154	0.01114
HG02666	1001704	1.00000	1601316	0.97718	0.00424	0.00145	0.61518	0.01175
HG02588	1004270	1.00000	1610380	0.97755	0.00442	0.00153	0.61591	0.01093
NA19308	1010586	1.00000	1655513	0.97727	0.00410	0.00133	0.62095	0.00763
HG01501	938916	1.00000	1680970	0.97627	0.00408	0.00125	0.64162	0.01154
HG02139	1051708	1.00000	1589184	0.97511	0.00361	0.00112	0.60176	0.01198
NA12340	936149	1.00000	1660346	0.97771	0.00493	0.00153	0.63946	0.01091
HG00628	1076373	1.00000	1576952	0.97645	0.00395	0.00125	0.59433	0.01033
NA12813	967698	1.00000	1676402	0.97663	0.00462	0.00145	0.63402	0.00554
HG03343	1034723	1.00000	1598696	0.97799	0.00408	0.00135	0.60708	0.00688
HG03887	961523	1.00000	1684224	0.97724	0.00772	0.00264	0.63658	0.01198
HG00111	947848	1.00000	1637638	0.97713	0.00532	0.00166	0.63340	0.01136
HG04047	983617	1.00000	1705517	0.97704	0.00634	0.00206	0.63423	0.01014
NA11892	949257	1.00000	1668727	0.97791	0.00419	0.00130	0.63741	0.01079
NA20876	962218	1.00000	1709534	0.97704	0.00427	0.00137	0.63986	0.01163
HG02408	1061113	1.00000	1531316	0.97595	0.00387	0.00121	0.59069	0.01322
HG01817	1077751	1.00000	1557031	0.97573	0.00368	0.00118	0.59095	0.01159
HG00350	974508	1.00000	1673906	0.97665	0.00484	0.00152	0.63204	0.00671
HG03943	955023	1.00000	1643523	0.97734	0.00432	0.00137	0.63248	0.01337
NA19160	1001349	1.00000	1598072	0.97711	0.00388	0.00126	0.61478	0.01175
NA18633	1091972	1.00000	1593301	0.97590	0.00460	0.00144	0.59335	0.00864
HG00102	941698	1.00000	1652427	0.97636	0.00392	0.00121	0.63699	0.01170
NA19328	1036191	1.00000	1621290	0.97758	0.00436	0.00142	0.61009	0.00736
NA18634	1065368	1.00000	1546830	0.97599	0.00439	0.00137	0.59216	0.01310
HG01980	996086	1.00000	1539745	0.97618	0.00403	0.00132	0.60720	0.01320
HG00675	1055882	1.00000	1553021	0.97578	0.00361	0.00114	0.59528	0.01298
HG01396	924606	1.00000	1769365	0.97847	0.00418	0.00128	0.65679	0.01028
HG01455	953006	1.00000	1695328	0.97724	0.00428	0.00132	0.64015	0.01167
HG03460	1019613	1.00000	1609008	0.97751	0.00436	0.00151	0.61211	0.01033
HG04238	956282	1.00000	1700213	0.97782	0.00533	0.00173	0.64002	0.01177
NA19916	986260	1.00000	1704100	0.97738	0.00406	0.00129	0.63341	0.00784
HG03800	958172	1.00000	1735173	0.97799	0.00377	0.00114	0.64424	0.01139
NA19102	1000912	1.00000	1582293	0.97849	0.00328	0.00108	0.61253	0.01199
HG03520	1003307	1.00000	1596960	0.97734	0.00342	0.00115	0.61415	0.01184
HG03081	1012522	1.00000	1611669	0.97708	0.00468	0.00160	0.61416	0.01013
HG03672	1018733	1.00000	1666994	0.97680	0.00501	0.00162	0.62069	0.00591
NA18912	1013325	1.00000	1606899	0.97718	0.00360	0.00117	0.61327	0.01090
HG03097	1021642	1.00000	1594145	0.97719	0.00522	0.00184	0.60943	0.01070
HG01615	973155	1.00000	1662890	0.97671	0.00947	0.00342	0.63083	0.00897
NA20859	989060	1.00000	1689502	0.97693	0.00460	0.00143	0.63075	0.01022
HG03850	978940	1.00000	1681128	0.97754	0.00683	0.00235	0.63199	0.01119
HG02580	946451	1.00000	1698239	0.97783	0.00438	0.00143	0.64213	0.01127
NA19922	922261	1.00000	1767621	0.97866	0.00450	0.00140	0.65714	0.00995
HG03934	958977	1.00000	1716911	0.97745	0.00460	0.00144	0.64162	0.01187
HG00151	971208	1.00000	1647103	0.97664	0.00393	0.00124	0.62907	0.01023
HG01365	926765	1.00000	1776104	0.97785	0.00412	0.00127	0.65712	0.01005
NA18486	1001184	1.00000	1598100	0.97755	0.00378	0.00122	0.61482	0.01161
NA18865	1000248	1.00000	1606060	0.97722	0.00316	0.00102	0.61622	0.01133
HG01326	934599	1.00000	1739530	0.97789	0.00443	0.00137	0.65050	0.01055
HG03040	984730	1.00000	1584447	0.97868	0.00398	0.00128	0.61671	0.01242
HG02496	975998	1.00000	1655090	0.97848	0.00373	0.00120	0.62905	0.01131
NA19346	997950	1.00000	1609790	0.97760	0.00480	0.00157	0.61731	0.01131
HG01272	921722	1.00000	1764256	0.97874	0.00365	0.00111	0.65684	0.01104
HG01936	992120	1.00000	1627426	0.97586	0.00378	0.00117	0.62126	0.01233
NA18560	1061559	1.00000	1573778	0.97567	0.00386	0.00123	0.59718	0.01195
HG01049	915695	1.00000	1813945	0.97739	0.00428	0.00131	0.66454	0.00848
HG03838	1022175	1.00000	1625774	0.97617	0.00455	0.00148	0.61397	0.01149
NA19788	973060	1.00000	1668457	0.97687	0.00408	0.00128	0.63163	0.01316
HG02277	1033141	1.00000	1575030	0.97682	0.00362	0.00113	0.60388	0.01106
NA19445	986608	1.00000	1617448	0.97734	0.00333	0.00107	0.62113	0.01178
HG02661	944643	1.00000	1705000	0.97738	0.00465	0.00145	0.64348	0.01196
HG01896	988662	1.00000	1607511	0.97799	0.00362	0.00116	0.61918	0.01128
HG03846	967337	1.00000	1707737	0.97748	0.00499	0.00161	0.63839	0.01093
HG03291	994865	1.00000	1580007	0.97728	0.00390	0.00131	0.61363	0.01238
NA19028	986704	1.00000	1637529	0.97782	0.00386	0.00125	0.62400	0.01119
NA19747	980100	1.00000	1652003	0.97675	0.00523	0.00160	0.62764	0.01175
NA18953	1079050	1.00000	1550758	0.97657	0.00432	0.00139	0.58968	0.01130
HG03473	980694	1.00000	1540811	0.97865	0.00475	0.00159	0.61107	0.01332
NA21087	968898	1.00000	1696151	0.97754	0.00398	0.00122	0.63644	0.01160
HG02589	1023643	1.00000	1637322	0.97748	0.00465	0.00153	0.61531	0.00690
HG03175	1013084	1.00000	1608907	0.97751	0.00389	0.00128	0.61362	0.01107
NA11932	943255	1.00000	1679344	0.97698	0.00461	0.00143	0.64034	0.01127
HG00285	986742	1.00000	1642628	0.97773	0.00408	0.00129	0.62472	0.00997
HG00593	1074524	1.00000	1560786	0.97585	0.00426	0.00134	0.59226	0.01114
HG02511	999687	1.00000	1666523	0.97797	0.00361	0.00118	0.62505	0.00883
HG03045	1013596	1.00000	1606075	0.97845	0.00389	0.00132	0.61308	0.01059
HG03378	993328	1.00000	1587770	0.97740	0.00432	0.00151	0.61515	0.01211
HG00259	931696	1.00000	1661503	0.97769	0.00394	0.00122	0.64072	0.01182
HG01323	923176	1.00000	1757965	0.97691	0.00406	0.00125	0.65568	0.01094
HG02465	995154	1.00000	1576973	0.97692	0.00353	0.00117	0.61310	0.01249
HG03941	971077	1.00000	1700338	0.97709	0.00593	0.00200	0.63649	0.01138
NA12234	941126	1.00000	1637186	0.97678	0.00427	0.00132	0.63498	0.01192
NA20864	969404	1.00000	1714050	0.97777	0.00389	0.00120	0.63875	0.00986
HG00275	938928	1.00000	1658285	0.97782	0.00369	0.00115	0.63849	0.01199
NA12717	967485	1.00000	1638970	0.97640	0.00451	0.00140	0.62881	0.01181
HG01914	947011	1.00000	1663189	0.97769	0.00325	0.00102	0.63719	0.01264
HG02513	1081359	1.00000	1556091	0.97676	0.00381	0.00123	0.59000	0.01088
HG03718	968637	1.00000	1633900	0.97717	0.00527	0.00174	0.62781	0.01282
NA12716	958896	1.00000	1650284	0.97772	0.00450	0.00139	0.63249	0.01028
HG02977	988894	1.00000	1564402	0.97743	0.00383	0.00126	0.61270	0.01331
NA20274	863084	1.00000	1876262	0.97837	0.00444	0.00131	0.68493	0.01151
HG02571	995300	1.00000	1601988	0.97687	0.00386	0.00126	0.61679	0.01184
HG00551	959951	1.00000	1726948	0.97728	0.00474	0.00149	0.64273	0.00698
HG02536	945956	1.00000	1719072	0.97805	0.00363	0.00116	0.64505	0.01080
NA19780	954218	1.00000	1669325	0.97778	0.00429	0.00134	0.63629	0.01193
NA19153	1024731	1.00000	1600212	0.97686	0.00378	0.00124	0.60962	0.01077
NA20755	958497	1.00000	1672683	0.97743	0.00399	0.00126	0.63572	0.01033
NA19463	998912	1.00000	1625985	0.97815	0.00329	0.00106	0.61945	0.01101
HG01586	945319	1.00000	1692021	0.97769	0.00451	0.00139	0.64156	0.01202
HG00136	949183	1.00000	1652794	0.97645	0.00357	0.00112	0.63521	0.01174
HG00437	1063963	1.00000	1563225	0.97610	0.00400	0.00128	0.59502	0.01180
HG02679	996335	1.00000	1624780	0.97710	0.00475	0.00162	0.61988	0.01146
HG03366	1020901	1.00000	1613099	0.97755	0.00444	0.00149	0.61241	0.00902
HG04019	970336	1.00000	1718309	0.97729	0.00578	0.00190	0.63910	0.01020
HG00239	966765	1.00000	1655974	0.97712	0.00479	0.00147	0.63139	0.01020
HG04056	1043371	1.00000	1509217	0.97639	0.00455	0.00146	0.59125	0.01254
HG02239	934658	1.00000	1675860	0.97681	0.00428	0.00138	0.64196	0.01236
HG03380	1015411	1.00000	1600403	0.97718	0.00437	0.00149	0.61182	0.01145
HG03900	990511	1.00000	1628944	0.97751	0.00391	0.00123	0.62186	0.01157
HG00599	1072727	1.00000	1564590	0.97605	0.00417	0.00131	0.59325	0.01132
NA20514	955522	1.00000	1635195	0.97700	0.00524	0.00163	0.63117	0.01113
HG02102	1086806	1.00000	1483041	0.97511	0.00388	0.00125	0.57709	0.01240
HG03756	1020548	1.00000	1615304	0.97567	0.00625	0.00215	0.61282	0.01192
HG02837	1049655	1.00000	1511364	0.97735	0.00366	0.00123	0.59014	0.01192
NA18959	1088589	1.00000	1595432	0.97736	0.00417	0.00135	0.59442	0.00703
NA19443	996759	1.00000	1628431	0.97811	0.00322	0.00106	0.62031	0.01146
HG02722	999933	1.00000	1595934	0.97754	0.00386	0.00126	0.61480	0.01176
NA19225	996237	1.00000	1587288	0.97806	0.00384	0.00124	0.61439	0.01222
HG02804	1008425	1.00000	1614702	0.97767	0.00377	0.00126	0.61556	0.01074
NA20807	929584	1.00000	1671181	0.97763	0.00421	0.00128	0.64257	0.01052
HG01867	1078658	1.00000	1565780	0.97486	0.00418	0.00132	0.59210	0.01190
HG03224	998067	1.00000	1589159	0.97854	0.00335	0.00109	0.61423	0.01207
NA19732	1139463	1.00000	1388889	0.97482	0.00334	0.00109	0.54933	0.01294
HG04161	966652	1.00000	1708042	0.97765	0.00512	0.00162	0.63859	0.01084
HG00138	965071	1.00000	1666906	0.97779	0.00402	0.00123	0.63333	0.01000
HG00476	1063160	1.00000	1525942	0.97560	0.00383	0.00120	0.58937	0.01339
HG01613	956565	1.00000	1648735	0.97739	0.00415	0.00129	0.63284	0.01189
HG03559	1007416	1.00000	1607590	0.97775	0.00376	0.00124	0.61476	0.01091
NA12814	943012	1.00000	1648288	0.97731	0.00442	0.00137	0.63609	0.01080
HG02728	978165	1.00000	1726682	0.97779	0.00453	0.00140	0.63837	0.00834
HG00310	941314	1.00000	1656574	0.97675	0.00432	0.00134	0.63766	0.01098
HG01359	928068	1.00000	1714502	0.97699	0.00419	0.00127	0.64880	0.01195
HG03190	1015001	1.00000	1553702	0.97754	0.00434	0.00142	0.60486	0.01205
HG03861	992384	1.00000	1645954	0.97718	0.00518	0.00170	0.62386	0.01174
HG00232	961982	1.00000	1667866	0.97686	0.00445	0.00140	0.63421	0.00534
HG03985	1015293	1.00000	1650932	0.97633	0.00517	0.00168	0.61920	0.01080
HG00155	943339	1.00000	1642561	0.97725	0.00412	0.00128	0.63520	0.01256
NA18573	1057046	1.00000	1590553	0.97660	0.00425	0.00134	0.60075	0.01124
HG02953	1004624	1.00000	1570763	0.97728	0.00472	0.00158	0.60991	0.01242
NA20536	930624	1.00000	1675567	0.97711	0.00520	0.00158	0.64292	0.01226
NA20528	939965	1.00000	1663468	0.97761	0.00506	0.00155	0.63895	0.01123
NA19782	934779	1.00000	1701516	0.97753	0.00424	0.00130	0.64542	0.01183
HG02561	1017753	1.00000	1638996	0.97769	0.00487	0.00164	0.61692	0.00877
HG00332	955364	1.00000	1684873	0.97718	0.00450	0.00138	0.63815	0.01001
NA19682	977287	1.00000	1667499	0.97652	0.00440	0.00135	0.63049	0.01205
HG00596	1101999	1.00000	1568873	0.97644	0.00416	0.00134	0.58740	0.00722
HG03642	972246	1.00000	1702525	0.97734	0.00414	0.00132	0.63651	0.01151
HG01985	953603	1.00000	1620663	0.97807	0.00324	0.00105	0.62956	0.01337
HG00245	969451	1.00000	1691446	0.97706	0.00536	0.00166	0.63567	0.00761
NA18983	1064325	1.00000	1546753	0.97612	0.00439	0.00138	0.59238	0.01272
NA20832	950819	1.00000	1668052	0.97779	0.00420	0.00132	0.63694	0.01101
HG02699	1000380	1.00000	1585143	0.97707	0.00452	0.00146	0.61308	0.01186
HG03072	1030922	1.00000	1616552	0.97747	0.00768	0.00274	0.61060	0.00643
HG00180	973278	1.00000	1668144	0.97716	0.00457	0.00143	0.63153	0.01035
NA19391	1000361	1.00000	1615255	0.97760	0.00342	0.00112	0.61754	0.01125
NA19321	989064	1.00000	1636081	0.97755	0.00310	0.00101	0.62323	0.01165
HG02651	945114	1.00000	1704907	0.97694	0.00503	0.00160	0.64336	0.01249
HG03995	979451	1.00000	1725303	0.97704	0.00806	0.00282	0.63788	0.00799
HG02392	1105140	1.00000	1511146	0.97590	0.00407	0.00132	0.57759	0.01117
HG02979	1015766	1.00000	1590207	0.97708	0.00365	0.00120	0.61022	0.01094
HG03189	1004321	1.00000	1593913	0.97720	0.00346	0.00115	0.61346	0.01188
HG02678	1041415	1.00000	1522771	0.97717	0.00398	0.00134	0.59386	0.01214
HG03279	1025678	1.00000	1611615	0.97690	0.00604	0.00209	0.61109	0.00929
HG02231	947684	1.00000	1632691	0.97655	0.00431	0.00141	0.63273	0.01293
HG02808	1019364	1.00000	1559004	0.97690	0.00416	0.00138	0.60465	0.01159
NA20908	950613	1.00000	1677900	0.97765	0.00425	0.00131	0.63835	0.01277
HG01979	1030339	1.00000	1587697	0.97616	0.00415	0.00131	0.60645	0.01025
HG03280	1045626	1.00000	1593343	0.97781	0.00410	0.00135	0.60377	0.00944
HG01610	938328	1.00000	1626723	0.97683	0.00390	0.00118	0.63419	0.01252
NA21137	953250	1.00000	1671980	0.97803	0.00427	0.00131	0.63689	0.01169
HG02861	1004996	1.00000	1613280	0.97746	0.00411	0.00137	0.61616	0.01128
HG01073	934045	1.00000	1712585	0.97698	0.00392	0.00122	0.64708	0.01041
NA20589	948028	1.00000	1663258	0.97725	0.00490	0.00152	0.63695	0.01150
NA19172	995568	1.00000	1574337	0.97786	0.00388	0.00129	0.61261	0.01209
HG02621	996109	1.00000	1584265	0.97807	0.00418	0.00140	0.61397	0.01217
